year,district,mortgage_cost
2005,"Congressional District 1 (109th Congress), Alabama",615
2005,"Congressional District 2 (109th Congress), Alabama",545
2005,"Congressional District 3 (109th Congress), Alabama",532
2005,"Congressional District 4 (109th Congress), Alabama",468
2005,"Congressional District 5 (109th Congress), Alabama",593
2005,"Congressional District 6 (109th Congress), Alabama",774
2005,"Congressional District 7 (109th Congress), Alabama",571
2005,"Congressional District (at Large) (109th Congress), Alaska",976
2005,"Congressional District 1 (109th Congress), Arizona",619
2005,"Congressional District 2 (109th Congress), Arizona",921
2005,"Congressional District 3 (109th Congress), Arizona",944
2005,"Congressional District 4 (109th Congress), Arizona",747
2005,"Congressional District 5 (109th Congress), Arizona",985
2005,"Congressional District 6 (109th Congress), Arizona",1016
2005,"Congressional District 7 (109th Congress), Arizona",676
2005,"Congressional District 8 (109th Congress), Arizona",772
2005,"Congressional District 1 (109th Congress), Arkansas",504
2005,"Congressional District 2 (109th Congress), Arkansas",672
2005,"Congressional District 3 (109th Congress), Arkansas",598
2005,"Congressional District 4 (109th Congress), Arkansas",473
2005,"Congressional District 1 (109th Congress), California",967
2005,"Congressional District 2 (109th Congress), California",794
2005,"Congressional District 3 (109th Congress), California",1249
2005,"Congressional District 4 (109th Congress), California",1211
2005,"Congressional District 5 (109th Congress), California",939
2005,"Congressional District 6 (109th Congress), California",1513
2005,"Congressional District 7 (109th Congress), California",1395
2005,"Congressional District 8 (109th Congress), California",1223
2005,"Congressional District 9 (109th Congress), California",1139
2005,"Congressional District 10 (109th Congress), California",1574
2005,"Congressional District 11 (109th Congress), California",1563
2005,"Congressional District 12 (109th Congress), California",1544
2005,"Congressional District 13 (109th Congress), California",1451
2005,"Congressional District 14 (109th Congress), California",1574
2005,"Congressional District 15 (109th Congress), California",1497
2005,"Congressional District 16 (109th Congress), California",1592
2005,"Congressional District 17 (109th Congress), California",1288
2005,"Congressional District 18 (109th Congress), California",904
2005,"Congressional District 19 (109th Congress), California",987
2005,"Congressional District 20 (109th Congress), California",666
2005,"Congressional District 21 (109th Congress), California",790
2005,"Congressional District 22 (109th Congress), California",963
2005,"Congressional District 23 (109th Congress), California",1260
2005,"Congressional District 24 (109th Congress), California",1595
2005,"Congressional District 25 (109th Congress), California",1244
2005,"Congressional District 26 (109th Congress), California",1408
2005,"Congressional District 27 (109th Congress), California",1251
2005,"Congressional District 28 (109th Congress), California",1140
2005,"Congressional District 29 (109th Congress), California",1155
2005,"Congressional District 30 (109th Congress), California",1560
2005,"Congressional District 31 (109th Congress), California",799
2005,"Congressional District 32 (109th Congress), California",1088
2005,"Congressional District 33 (109th Congress), California",961
2005,"Congressional District 34 (109th Congress), California",841
2005,"Congressional District 35 (109th Congress), California",958
2005,"Congressional District 36 (109th Congress), California",1278
2005,"Congressional District 37 (109th Congress), California",955
2005,"Congressional District 38 (109th Congress), California",1090
2005,"Congressional District 39 (109th Congress), California",1132
2005,"Congressional District 40 (109th Congress), California",1362
2005,"Congressional District 41 (109th Congress), California",965
2005,"Congressional District 42 (109th Congress), California",1753
2005,"Congressional District 43 (109th Congress), California",1041
2005,"Congressional District 44 (109th Congress), California",1413
2005,"Congressional District 45 (109th Congress), California",1146
2005,"Congressional District 46 (109th Congress), California",1425
2005,"Congressional District 47 (109th Congress), California",1168
2005,"Congressional District 48 (109th Congress), California",1715
2005,"Congressional District 49 (109th Congress), California",1338
2005,"Congressional District 50 (109th Congress), California",1592
2005,"Congressional District 51 (109th Congress), California",1046
2005,"Congressional District 52 (109th Congress), California",1433
2005,"Congressional District 53 (109th Congress), California",1115
2005,"Congressional District 1 (109th Congress), Colorado",888
2005,"Congressional District 2 (109th Congress), Colorado",1221
2005,"Congressional District 3 (109th Congress), Colorado",721
2005,"Congressional District 4 (109th Congress), Colorado",934
2005,"Congressional District 5 (109th Congress), Colorado",956
2005,"Congressional District 6 (109th Congress), Colorado",1482
2005,"Congressional District 7 (109th Congress), Colorado",1006
2005,"Congressional District 1 (109th Congress), Connecticut",989
2005,"Congressional District 2 (109th Congress), Connecticut",1102
2005,"Congressional District 3 (109th Congress), Connecticut",1113
2005,"Congressional District 4 (109th Congress), Connecticut",1551
2005,"Congressional District 5 (109th Congress), Connecticut",1127
2005,"Congressional District (at Large) (109th Congress), Delaware",896
2005,"Delegate District (at Large) (109th Congress), District of Columbia",973
2005,"Congressional District 1 (109th Congress), Florida",705
2005,"Congressional District 2 (109th Congress), Florida",710
2005,"Congressional District 3 (109th Congress), Florida",700
2005,"Congressional District 4 (109th Congress), Florida",854
2005,"Congressional District 5 (109th Congress), Florida",666
2005,"Congressional District 6 (109th Congress), Florida",744
2005,"Congressional District 7 (109th Congress), Florida",867
2005,"Congressional District 8 (109th Congress), Florida",927
2005,"Congressional District 9 (109th Congress), Florida",877
2005,"Congressional District 10 (109th Congress), Florida",799
2005,"Congressional District 11 (109th Congress), Florida",783
2005,"Congressional District 12 (109th Congress), Florida",763
2005,"Congressional District 13 (109th Congress), Florida",849
2005,"Congressional District 14 (109th Congress), Florida",936
2005,"Congressional District 15 (109th Congress), Florida",838
2005,"Congressional District 16 (109th Congress), Florida",828
2005,"Congressional District 17 (109th Congress), Florida",858
2005,"Congressional District 18 (109th Congress), Florida",899
2005,"Congressional District 19 (109th Congress), Florida",963
2005,"Congressional District 20 (109th Congress), Florida",1147
2005,"Congressional District 21 (109th Congress), Florida",1089
2005,"Congressional District 22 (109th Congress), Florida",1190
2005,"Congressional District 23 (109th Congress), Florida",880
2005,"Congressional District 24 (109th Congress), Florida",938
2005,"Congressional District 25 (109th Congress), Florida",1223
2005,"Congressional District 1 (109th Congress), Georgia",638
2005,"Congressional District 2 (109th Congress), Georgia",546
2005,"Congressional District 3 (109th Congress), Georgia",555
2005,"Congressional District 4 (109th Congress), Georgia",990
2005,"Congressional District 5 (109th Congress), Georgia",943
2005,"Congressional District 6 (109th Congress), Georgia",1357
2005,"Congressional District 7 (109th Congress), Georgia",1215
2005,"Congressional District 8 (109th Congress), Georgia",963
2005,"Congressional District 9 (109th Congress), Georgia",699
2005,"Congressional District 10 (109th Congress), Georgia",765
2005,"Congressional District 11 (109th Congress), Georgia",745
2005,"Congressional District 12 (109th Congress), Georgia",688
2005,"Congressional District 13 (109th Congress), Georgia",922
2005,"Congressional District 1 (109th Congress), Hawaii",1088
2005,"Congressional District 2 (109th Congress), Hawaii",1152
2005,"Congressional District 1 (109th Congress), Idaho",779
2005,"Congressional District 2 (109th Congress), Idaho",653
2005,"Congressional District 1 (109th Congress), Illinois",849
2005,"Congressional District 2 (109th Congress), Illinois",930
2005,"Congressional District 3 (109th Congress), Illinois",953
2005,"Congressional District 4 (109th Congress), Illinois",899
2005,"Congressional District 5 (109th Congress), Illinois",1085
2005,"Congressional District 6 (109th Congress), Illinois",1281
2005,"Congressional District 7 (109th Congress), Illinois",1053
2005,"Congressional District 8 (109th Congress), Illinois",1340
2005,"Congressional District 9 (109th Congress), Illinois",1013
2005,"Congressional District 10 (109th Congress), Illinois",1419
2005,"Congressional District 11 (109th Congress), Illinois",881
2005,"Congressional District 12 (109th Congress), Illinois",601
2005,"Congressional District 13 (109th Congress), Illinois",1463
2005,"Congressional District 14 (109th Congress), Illinois",1222
2005,"Congressional District 15 (109th Congress), Illinois",644
2005,"Congressional District 16 (109th Congress), Illinois",911
2005,"Congressional District 17 (109th Congress), Illinois",551
2005,"Congressional District 18 (109th Congress), Illinois",665
2005,"Congressional District 19 (109th Congress), Illinois",594
2005,"Congressional District 1 (109th Congress), Indiana",797
2005,"Congressional District 2 (109th Congress), Indiana",710
2005,"Congressional District 3 (109th Congress), Indiana",712
2005,"Congressional District 4 (109th Congress), Indiana",838
2005,"Congressional District 5 (109th Congress), Indiana",891
2005,"Congressional District 6 (109th Congress), Indiana",652
2005,"Congressional District 7 (109th Congress), Indiana",709
2005,"Congressional District 8 (109th Congress), Indiana",617
2005,"Congressional District 9 (109th Congress), Indiana",658
2005,"Congressional District 1 (109th Congress), Iowa",621
2005,"Congressional District 2 (109th Congress), Iowa",681
2005,"Congressional District 3 (109th Congress), Iowa",761
2005,"Congressional District 4 (109th Congress), Iowa",607
2005,"Congressional District 5 (109th Congress), Iowa",572
2005,"Congressional District 1 (109th Congress), Kansas",522
2005,"Congressional District 2 (109th Congress), Kansas",646
2005,"Congressional District 3 (109th Congress), Kansas",941
2005,"Congressional District 4 (109th Congress), Kansas",665
2005,"Congressional District 1 (109th Congress), Kentucky",485
2005,"Congressional District 2 (109th Congress), Kentucky",591
2005,"Congressional District 3 (109th Congress), Kentucky",732
2005,"Congressional District 4 (109th Congress), Kentucky",690
2005,"Congressional District 5 (109th Congress), Kentucky",375
2005,"Congressional District 6 (109th Congress), Kentucky",682
2005,"Congressional District 1 (109th Congress), Louisiana",735
2005,"Congressional District 2 (109th Congress), Louisiana",683
2005,"Congressional District 3 (109th Congress), Louisiana",549
2005,"Congressional District 4 (109th Congress), Louisiana",518
2005,"Congressional District 5 (109th Congress), Louisiana",504
2005,"Congressional District 6 (109th Congress), Louisiana",693
2005,"Congressional District 7 (109th Congress), Louisiana",512
2005,"Congressional District 1 (109th Congress), Maine",861
2005,"Congressional District 2 (109th Congress), Maine",582
2005,"Congressional District 1 (109th Congress), Maryland",999
2005,"Congressional District 2 (109th Congress), Maryland",916
2005,"Congressional District 3 (109th Congress), Maryland",1074
2005,"Congressional District 4 (109th Congress), Maryland",1302
2005,"Congressional District 5 (109th Congress), Maryland",1349
2005,"Congressional District 6 (109th Congress), Maryland",1004
2005,"Congressional District 7 (109th Congress), Maryland",858
2005,"Congressional District 8 (109th Congress), Maryland",1409
2005,"Congressional District 1 (109th Congress), Massachusetts",845
2005,"Congressional District 2 (109th Congress), Massachusetts",887
2005,"Congressional District 3 (109th Congress), Massachusetts",1107
2005,"Congressional District 4 (109th Congress), Massachusetts",1159
2005,"Congressional District 5 (109th Congress), Massachusetts",1215
2005,"Congressional District 6 (109th Congress), Massachusetts",1254
2005,"Congressional District 7 (109th Congress), Massachusetts",1269
2005,"Congressional District 8 (109th Congress), Massachusetts",1232
2005,"Congressional District 9 (109th Congress), Massachusetts",1339
2005,"Congressional District 10 (109th Congress), Massachusetts",1254
2005,"Congressional District 1 (109th Congress), Michigan",566
2005,"Congressional District 2 (109th Congress), Michigan",766
2005,"Congressional District 3 (109th Congress), Michigan",808
2005,"Congressional District 4 (109th Congress), Michigan",694
2005,"Congressional District 5 (109th Congress), Michigan",688
2005,"Congressional District 6 (109th Congress), Michigan",701
2005,"Congressional District 7 (109th Congress), Michigan",782
2005,"Congressional District 8 (109th Congress), Michigan",990
2005,"Congressional District 9 (109th Congress), Michigan",1179
2005,"Congressional District 10 (109th Congress), Michigan",952
2005,"Congressional District 11 (109th Congress), Michigan",1095
2005,"Congressional District 12 (109th Congress), Michigan",870
2005,"Congressional District 13 (109th Congress), Michigan",749
2005,"Congressional District 14 (109th Congress), Michigan",795
2005,"Congressional District 15 (109th Congress), Michigan",929
2005,"Congressional District 1 (109th Congress), Minnesota",672
2005,"Congressional District 2 (109th Congress), Minnesota",1254
2005,"Congressional District 3 (109th Congress), Minnesota",1243
2005,"Congressional District 4 (109th Congress), Minnesota",950
2005,"Congressional District 5 (109th Congress), Minnesota",905
2005,"Congressional District 6 (109th Congress), Minnesota",1166
2005,"Congressional District 7 (109th Congress), Minnesota",587
2005,"Congressional District 8 (109th Congress), Minnesota",678
2005,"Congressional District 1 (109th Congress), Mississippi",555
2005,"Congressional District 2 (109th Congress), Mississippi",551
2005,"Congressional District 3 (109th Congress), Mississippi",567
2005,"Congressional District 4 (109th Congress), Mississippi",578
2005,"Congressional District 1 (109th Congress), Missouri",745
2005,"Congressional District 2 (109th Congress), Missouri",1083
2005,"Congressional District 3 (109th Congress), Missouri",759
2005,"Congressional District 4 (109th Congress), Missouri",576
2005,"Congressional District 5 (109th Congress), Missouri",788
2005,"Congressional District 6 (109th Congress), Missouri",687
2005,"Congressional District 7 (109th Congress), Missouri",597
2005,"Congressional District 8 (109th Congress), Missouri",459
2005,"Congressional District 9 (109th Congress), Missouri",616
2005,"Congressional District (at Large) (109th Congress), Montana",625
2005,"Congressional District 1 (109th Congress), Nebraska",702
2005,"Congressional District 2 (109th Congress), Nebraska",861
2005,"Congressional District 3 (109th Congress), Nebraska",533
2005,"Congressional District 1 (109th Congress), Nevada",966
2005,"Congressional District 2 (109th Congress), Nevada",930
2005,"Congressional District 3 (109th Congress), Nevada",1151
2005,"Congressional District 1 (109th Congress), New Hampshire",1136
2005,"Congressional District 2 (109th Congress), New Hampshire",1008
2005,"Congressional District 1 (109th Congress), New Jersey",1018
2005,"Congressional District 2 (109th Congress), New Jersey",1015
2005,"Congressional District 3 (109th Congress), New Jersey",1236
2005,"Congressional District 4 (109th Congress), New Jersey",1205
2005,"Congressional District 5 (109th Congress), New Jersey",1595
2005,"Congressional District 6 (109th Congress), New Jersey",1247
2005,"Congressional District 7 (109th Congress), New Jersey",1580
2005,"Congressional District 8 (109th Congress), New Jersey",1206
2005,"Congressional District 9 (109th Congress), New Jersey",1169
2005,"Congressional District 10 (109th Congress), New Jersey",976
2005,"Congressional District 11 (109th Congress), New Jersey",1681
2005,"Congressional District 12 (109th Congress), New Jersey",1574
2005,"Congressional District 13 (109th Congress), New Jersey",985
2005,"Congressional District 1 (109th Congress), New Mexico",774
2005,"Congressional District 2 (109th Congress), New Mexico",489
2005,"Congressional District 3 (109th Congress), New Mexico",630
2005,"Congressional District 1 (109th Congress), New York",1625
2005,"Congressional District 2 (109th Congress), New York",1770
2005,"Congressional District 3 (109th Congress), New York",1752
2005,"Congressional District 4 (109th Congress), New York",1585
2005,"Congressional District 5 (109th Congress), New York",1177
2005,"Congressional District 6 (109th Congress), New York",1168
2005,"Congressional District 7 (109th Congress), New York",933
2005,"Congressional District 8 (109th Congress), New York",1196
2005,"Congressional District 9 (109th Congress), New York",1040
2005,"Congressional District 10 (109th Congress), New York",884
2005,"Congressional District 11 (109th Congress), New York",948
2005,"Congressional District 12 (109th Congress), New York",880
2005,"Congressional District 13 (109th Congress), New York",1125
2005,"Congressional District 14 (109th Congress), New York",1363
2005,"Congressional District 15 (109th Congress), New York",751
2005,"Congressional District 16 (109th Congress), New York",732
2005,"Congressional District 17 (109th Congress), New York",1020
2005,"Congressional District 18 (109th Congress), New York",1541
2005,"Congressional District 19 (109th Congress), New York",1511
2005,"Congressional District 20 (109th Congress), New York",845
2005,"Congressional District 21 (109th Congress), New York",779
2005,"Congressional District 22 (109th Congress), New York",834
2005,"Congressional District 23 (109th Congress), New York",623
2005,"Congressional District 24 (109th Congress), New York",643
2005,"Congressional District 25 (109th Congress), New York",777
2005,"Congressional District 26 (109th Congress), New York",826
2005,"Congressional District 27 (109th Congress), New York",670
2005,"Congressional District 28 (109th Congress), New York",699
2005,"Congressional District 29 (109th Congress), New York",745
2005,"Congressional District 1 (109th Congress), North Carolina",595
2005,"Congressional District 2 (109th Congress), North Carolina",733
2005,"Congressional District 3 (109th Congress), North Carolina",715
2005,"Congressional District 4 (109th Congress), North Carolina",978
2005,"Congressional District 5 (109th Congress), North Carolina",644
2005,"Congressional District 6 (109th Congress), North Carolina",730
2005,"Congressional District 7 (109th Congress), North Carolina",655
2005,"Congressional District 8 (109th Congress), North Carolina",728
2005,"Congressional District 9 (109th Congress), North Carolina",1002
2005,"Congressional District 10 (109th Congress), North Carolina",597
2005,"Congressional District 11 (109th Congress), North Carolina",575
2005,"Congressional District 12 (109th Congress), North Carolina",742
2005,"Congressional District 13 (109th Congress), North Carolina",777
2005,"Congressional District (at Large) (109th Congress), North Dakota",531
2005,"Congressional District 1 (109th Congress), Ohio",740
2005,"Congressional District 2 (109th Congress), Ohio",885
2005,"Congressional District 3 (109th Congress), Ohio",765
2005,"Congressional District 4 (109th Congress), Ohio",651
2005,"Congressional District 5 (109th Congress), Ohio",679
2005,"Congressional District 6 (109th Congress), Ohio",539
2005,"Congressional District 7 (109th Congress), Ohio",799
2005,"Congressional District 8 (109th Congress), Ohio",776
2005,"Congressional District 9 (109th Congress), Ohio",737
2005,"Congressional District 10 (109th Congress), Ohio",783
2005,"Congressional District 11 (109th Congress), Ohio",752
2005,"Congressional District 12 (109th Congress), Ohio",915
2005,"Congressional District 13 (109th Congress), Ohio",840
2005,"Congressional District 14 (109th Congress), Ohio",952
2005,"Congressional District 15 (109th Congress), Ohio",867
2005,"Congressional District 16 (109th Congress), Ohio",734
2005,"Congressional District 17 (109th Congress), Ohio",659
2005,"Congressional District 18 (109th Congress), Ohio",582
2005,"Congressional District 1 (109th Congress), Oklahoma",708
2005,"Congressional District 2 (109th Congress), Oklahoma",451
2005,"Congressional District 3 (109th Congress), Oklahoma",527
2005,"Congressional District 4 (109th Congress), Oklahoma",617
2005,"Congressional District 5 (109th Congress), Oklahoma",631
2005,"Congressional District 1 (109th Congress), Oregon",961
2005,"Congressional District 2 (109th Congress), Oregon",705
2005,"Congressional District 3 (109th Congress), Oregon",923
2005,"Congressional District 4 (109th Congress), Oregon",728
2005,"Congressional District 5 (109th Congress), Oregon",883
2005,"Congressional District 1 (109th Congress), Pennsylvania",696
2005,"Congressional District 2 (109th Congress), Pennsylvania",730
2005,"Congressional District 3 (109th Congress), Pennsylvania",618
2005,"Congressional District 4 (109th Congress), Pennsylvania",783
2005,"Congressional District 5 (109th Congress), Pennsylvania",563
2005,"Congressional District 6 (109th Congress), Pennsylvania",1101
2005,"Congressional District 7 (109th Congress), Pennsylvania",1122
2005,"Congressional District 8 (109th Congress), Pennsylvania",1211
2005,"Congressional District 9 (109th Congress), Pennsylvania",529
2005,"Congressional District 10 (109th Congress), Pennsylvania",626
2005,"Congressional District 11 (109th Congress), Pennsylvania",669
2005,"Congressional District 12 (109th Congress), Pennsylvania",499
2005,"Congressional District 13 (109th Congress), Pennsylvania",912
2005,"Congressional District 14 (109th Congress), Pennsylvania",649
2005,"Congressional District 15 (109th Congress), Pennsylvania",906
2005,"Congressional District 16 (109th Congress), Pennsylvania",854
2005,"Congressional District 17 (109th Congress), Pennsylvania",682
2005,"Congressional District 18 (109th Congress), Pennsylvania",787
2005,"Congressional District 19 (109th Congress), Pennsylvania",804
2005,"Congressional District 1 (109th Congress), Rhode Island",935
2005,"Congressional District 2 (109th Congress), Rhode Island",1023
2005,"Congressional District 1 (109th Congress), South Carolina",820
2005,"Congressional District 2 (109th Congress), South Carolina",777
2005,"Congressional District 3 (109th Congress), South Carolina",583
2005,"Congressional District 4 (109th Congress), South Carolina",662
2005,"Congressional District 5 (109th Congress), South Carolina",587
2005,"Congressional District 6 (109th Congress), South Carolina",563
2005,"Congressional District (at Large) (109th Congress), South Dakota",576
2005,"Congressional District 1 (109th Congress), Tennessee",500
2005,"Congressional District 2 (109th Congress), Tennessee",642
2005,"Congressional District 3 (109th Congress), Tennessee",585
2005,"Congressional District 4 (109th Congress), Tennessee",500
2005,"Congressional District 5 (109th Congress), Tennessee",772
2005,"Congressional District 6 (109th Congress), Tennessee",679
2005,"Congressional District 7 (109th Congress), Tennessee",881
2005,"Congressional District 8 (109th Congress), Tennessee",564
2005,"Congressional District 9 (109th Congress), Tennessee",763
2005,"Congressional District 1 (109th Congress), Texas",573
2005,"Congressional District 2 (109th Congress), Texas",795
2005,"Congressional District 3 (109th Congress), Texas",1139
2005,"Congressional District 4 (109th Congress), Texas",700
2005,"Congressional District 5 (109th Congress), Texas",772
2005,"Congressional District 6 (109th Congress), Texas",884
2005,"Congressional District 7 (109th Congress), Texas",1033
2005,"Congressional District 8 (109th Congress), Texas",691
2005,"Congressional District 9 (109th Congress), Texas",754
2005,"Congressional District 10 (109th Congress), Texas",1044
2005,"Congressional District 11 (109th Congress), Texas",541
2005,"Congressional District 12 (109th Congress), Texas",851
2005,"Congressional District 13 (109th Congress), Texas",560
2005,"Congressional District 14 (109th Congress), Texas",719
2005,"Congressional District 15 (109th Congress), Texas",493
2005,"Congressional District 16 (109th Congress), Texas",584
2005,"Congressional District 17 (109th Congress), Texas",690
2005,"Congressional District 18 (109th Congress), Texas",697
2005,"Congressional District 19 (109th Congress), Texas",573
2005,"Congressional District 20 (109th Congress), Texas",655
2005,"Congressional District 21 (109th Congress), Texas",1022
2005,"Congressional District 22 (109th Congress), Texas",1075
2005,"Congressional District 23 (109th Congress), Texas",728
2005,"Congressional District 24 (109th Congress), Texas",1031
2005,"Congressional District 25 (109th Congress), Texas",614
2005,"Congressional District 26 (109th Congress), Texas",994
2005,"Congressional District 27 (109th Congress), Texas",637
2005,"Congressional District 28 (109th Congress), Texas",635
2005,"Congressional District 29 (109th Congress), Texas",633
2005,"Congressional District 30 (109th Congress), Texas",771
2005,"Congressional District 31 (109th Congress), Texas",848
2005,"Congressional District 32 (109th Congress), Texas",849
2005,"Congressional District 1 (109th Congress), Utah",859
2005,"Congressional District 2 (109th Congress), Utah",807
2005,"Congressional District 3 (109th Congress), Utah",939
2005,"Congressional District (at Large) (109th Congress), Vermont",849
2005,"Congressional District 1 (109th Congress), Virginia",1065
2005,"Congressional District 2 (109th Congress), Virginia",1021
2005,"Congressional District 3 (109th Congress), Virginia",797
2005,"Congressional District 4 (109th Congress), Virginia",886
2005,"Congressional District 5 (109th Congress), Virginia",591
2005,"Congressional District 6 (109th Congress), Virginia",645
2005,"Congressional District 7 (109th Congress), Virginia",994
2005,"Congressional District 8 (109th Congress), Virginia",1402
2005,"Congressional District 9 (109th Congress), Virginia",433
2005,"Congressional District 10 (109th Congress), Virginia",1625
2005,"Congressional District 11 (109th Congress), Virginia",1791
2005,"Congressional District 1 (109th Congress), Washington",1216
2005,"Congressional District 2 (109th Congress), Washington",989
2005,"Congressional District 3 (109th Congress), Washington",894
2005,"Congressional District 4 (109th Congress), Washington",691
2005,"Congressional District 5 (109th Congress), Washington",654
2005,"Congressional District 6 (109th Congress), Washington",789
2005,"Congressional District 7 (109th Congress), Washington",1017
2005,"Congressional District 8 (109th Congress), Washington",1353
2005,"Congressional District 9 (109th Congress), Washington",979
2005,"Congressional District 1 (109th Congress), West Virginia",480
2005,"Congressional District 2 (109th Congress), West Virginia",521
2005,"Congressional District 3 (109th Congress), West Virginia",396
2005,"Congressional District 1 (109th Congress), Wisconsin",919
2005,"Congressional District 2 (109th Congress), Wisconsin",908
2005,"Congressional District 3 (109th Congress), Wisconsin",725
2005,"Congressional District 4 (109th Congress), Wisconsin",726
2005,"Congressional District 5 (109th Congress), Wisconsin",1083
2005,"Congressional District 6 (109th Congress), Wisconsin",745
2005,"Congressional District 7 (109th Congress), Wisconsin",674
2005,"Congressional District 8 (109th Congress), Wisconsin",767
2005,"Congressional District (at Large) (109th Congress), Wyoming",612
2005,"Resident Commissioner District (at Large) (109th Congress), Puerto Rico",253
