year,dist_id,redistricted
2000,NC_1,1
2000,NC_10,1
2000,NC_11,1
2000,NC_12,1
2000,NC_2,1
2000,NC_3,1
2000,NC_4,1
2000,NC_5,1
2000,NC_6,1
2000,NC_7,1
2000,NC_8,1
2000,NC_9,1
2002,AL_1,1
2002,AL_2,1
2002,AL_3,1
2002,AL_4,1
2002,AL_5,1
2002,AL_6,1
2002,AL_7,1
2002,AR_1,1
2002,AR_2,1
2002,AR_3,1
2002,AR_4,1
2002,AZ_1,1
2002,AZ_2,1
2002,AZ_3,1
2002,AZ_4,1
2002,AZ_5,1
2002,AZ_6,1
2002,AZ_7,1
2002,AZ_8,1
2002,CA_1,1
2002,CA_10,1
2002,CA_11,1
2002,CA_12,1
2002,CA_13,1
2002,CA_14,1
2002,CA_15,1
2002,CA_16,1
2002,CA_17,1
2002,CA_18,1
2002,CA_19,1
2002,CA_2,1
2002,CA_20,1
2002,CA_21,1
2002,CA_22,1
2002,CA_23,1
2002,CA_24,1
2002,CA_25,1
2002,CA_26,1
2002,CA_27,1
2002,CA_28,1
2002,CA_29,1
2002,CA_3,1
2002,CA_30,1
2002,CA_31,1
2002,CA_32,1
2002,CA_33,1
2002,CA_34,1
2002,CA_35,1
2002,CA_36,1
2002,CA_37,1
2002,CA_38,1
2002,CA_39,1
2002,CA_4,1
2002,CA_40,1
2002,CA_41,1
2002,CA_42,1
2002,CA_43,1
2002,CA_44,1
2002,CA_45,1
2002,CA_46,1
2002,CA_47,1
2002,CA_48,1
2002,CA_49,1
2002,CA_5,1
2002,CA_50,1
2002,CA_51,1
2002,CA_52,1
2002,CA_53,1
2002,CA_6,1
2002,CA_7,1
2002,CA_8,1
2002,CA_9,1
2002,CO_1,1
2002,CO_2,1
2002,CO_3,1
2002,CO_4,1
2002,CO_5,1
2002,CO_6,1
2002,CO_7,1
2002,CT_1,1
2002,CT_2,1
2002,CT_3,1
2002,CT_4,1
2002,CT_5,1
2002,FL_1,1
2002,FL_10,1
2002,FL_11,1
2002,FL_12,1
2002,FL_13,1
2002,FL_14,1
2002,FL_15,1
2002,FL_16,1
2002,FL_17,1
2002,FL_18,1
2002,FL_19,1
2002,FL_2,1
2002,FL_20,1
2002,FL_21,1
2002,FL_22,1
2002,FL_23,1
2002,FL_24,1
2002,FL_25,1
2002,FL_3,1
2002,FL_4,1
2002,FL_5,1
2002,FL_6,1
2002,FL_7,1
2002,FL_8,1
2002,FL_9,1
2002,GA_1,1
2002,GA_10,1
2002,GA_11,1
2002,GA_12,1
2002,GA_13,1
2002,GA_2,1
2002,GA_3,1
2002,GA_4,1
2002,GA_5,1
2002,GA_6,1
2002,GA_7,1
2002,GA_8,1
2002,GA_9,1
2002,HI_1,1
2002,HI_2,1
2002,IA_1,1
2002,IA_2,1
2002,IA_3,1
2002,IA_4,1
2002,IA_5,1
2002,ID_1,1
2002,ID_2,1
2002,IL_1,1
2002,IL_10,1
2002,IL_11,1
2002,IL_12,1
2002,IL_13,1
2002,IL_14,1
2002,IL_15,1
2002,IL_16,1
2002,IL_17,1
2002,IL_18,1
2002,IL_19,1
2002,IL_2,1
2002,IL_3,1
2002,IL_4,1
2002,IL_5,1
2002,IL_6,1
2002,IL_7,1
2002,IL_8,1
2002,IL_9,1
2002,IN_1,1
2002,IN_2,1
2002,IN_3,1
2002,IN_4,1
2002,IN_5,1
2002,IN_6,1
2002,IN_7,1
2002,IN_8,1
2002,IN_9,1
2002,KS_1,1
2002,KS_2,1
2002,KS_3,1
2002,KS_4,1
2002,KY_1,1
2002,KY_2,1
2002,KY_3,1
2002,KY_4,1
2002,KY_5,1
2002,KY_6,1
2002,LA_1,1
2002,LA_2,1
2002,LA_3,1
2002,LA_4,1
2002,LA_5,1
2002,LA_6,1
2002,LA_7,1
2002,MA_1,1
2002,MA_10,1
2002,MA_2,1
2002,MA_3,1
2002,MA_4,1
2002,MA_5,1
2002,MA_6,1
2002,MA_7,1
2002,MA_8,1
2002,MA_9,1
2002,MD_1,1
2002,MD_2,1
2002,MD_3,1
2002,MD_4,1
2002,MD_5,1
2002,MD_6,1
2002,MD_7,1
2002,MD_8,1
2002,ME_1,1
2002,ME_2,1
2002,MI_1,1
2002,MI_10,1
2002,MI_11,1
2002,MI_12,1
2002,MI_13,1
2002,MI_14,1
2002,MI_15,1
2002,MI_2,1
2002,MI_3,1
2002,MI_4,1
2002,MI_5,1
2002,MI_6,1
2002,MI_7,1
2002,MI_8,1
2002,MI_9,1
2002,MN_1,1
2002,MN_2,1
2002,MN_3,1
2002,MN_4,1
2002,MN_5,1
2002,MN_6,1
2002,MN_7,1
2002,MN_8,1
2002,MO_1,1
2002,MO_2,1
2002,MO_3,1
2002,MO_4,1
2002,MO_5,1
2002,MO_6,1
2002,MO_7,1
2002,MO_8,1
2002,MO_9,1
2002,MS_1,1
2002,MS_2,1
2002,MS_3,1
2002,MS_4,1
2002,NC_1,1
2002,NC_10,1
2002,NC_11,1
2002,NC_12,1
2002,NC_13,1
2002,NC_2,1
2002,NC_3,1
2002,NC_4,1
2002,NC_5,1
2002,NC_6,1
2002,NC_7,1
2002,NC_8,1
2002,NC_9,1
2002,NE_1,1
2002,NE_2,1
2002,NE_3,1
2002,NH_1,1
2002,NH_2,1
2002,NJ_1,1
2002,NJ_10,1
2002,NJ_11,1
2002,NJ_12,1
2002,NJ_13,1
2002,NJ_2,1
2002,NJ_3,1
2002,NJ_4,1
2002,NJ_5,1
2002,NJ_6,1
2002,NJ_7,1
2002,NJ_8,1
2002,NJ_9,1
2002,NM_1,1
2002,NM_2,1
2002,NM_3,1
2002,NV_1,1
2002,NV_2,1
2002,NV_3,1
2002,NY_1,1
2002,NY_10,1
2002,NY_11,1
2002,NY_12,1
2002,NY_13,1
2002,NY_14,1
2002,NY_15,1
2002,NY_16,1
2002,NY_17,1
2002,NY_18,1
2002,NY_19,1
2002,NY_2,1
2002,NY_20,1
2002,NY_21,1
2002,NY_22,1
2002,NY_23,1
2002,NY_24,1
2002,NY_25,1
2002,NY_26,1
2002,NY_27,1
2002,NY_28,1
2002,NY_29,1
2002,NY_3,1
2002,NY_4,1
2002,NY_5,1
2002,NY_6,1
2002,NY_7,1
2002,NY_8,1
2002,NY_9,1
2002,OH_1,1
2002,OH_10,1
2002,OH_11,1
2002,OH_12,1
2002,OH_13,1
2002,OH_14,1
2002,OH_15,1
2002,OH_16,1
2002,OH_17,1
2002,OH_18,1
2002,OH_2,1
2002,OH_3,1
2002,OH_4,1
2002,OH_5,1
2002,OH_6,1
2002,OH_7,1
2002,OH_8,1
2002,OH_9,1
2002,OK_1,1
2002,OK_2,1
2002,OK_3,1
2002,OK_4,1
2002,OK_5,1
2002,OR_1,1
2002,OR_2,1
2002,OR_3,1
2002,OR_4,1
2002,OR_5,1
2002,PA_1,1
2002,PA_10,1
2002,PA_11,1
2002,PA_12,1
2002,PA_13,1
2002,PA_14,1
2002,PA_15,1
2002,PA_16,1
2002,PA_17,1
2002,PA_18,1
2002,PA_19,1
2002,PA_2,1
2002,PA_3,1
2002,PA_4,1
2002,PA_5,1
2002,PA_6,1
2002,PA_7,1
2002,PA_8,1
2002,PA_9,1
2002,RI_1,1
2002,RI_2,1
2002,TN_1,1
2002,TN_2,1
2002,TN_3,1
2002,TN_4,1
2002,TN_5,1
2002,TN_6,1
2002,TN_7,1
2002,TN_8,1
2002,TN_9,1
2002,TX_1,1
2002,TX_10,1
2002,TX_11,1
2002,TX_12,1
2002,TX_13,1
2002,TX_14,1
2002,TX_15,1
2002,TX_16,1
2002,TX_17,1
2002,TX_18,1
2002,TX_19,1
2002,TX_2,1
2002,TX_20,1
2002,TX_21,1
2002,TX_22,1
2002,TX_23,1
2002,TX_24,1
2002,TX_25,1
2002,TX_26,1
2002,TX_27,1
2002,TX_28,1
2002,TX_29,1
2002,TX_3,1
2002,TX_30,1
2002,TX_31,1
2002,TX_32,1
2002,TX_4,1
2002,TX_5,1
2002,TX_6,1
2002,TX_7,1
2002,TX_8,1
2002,TX_9,1
2002,UT_1,1
2002,UT_2,1
2002,UT_3,1
2002,VA_1,1
2002,VA_10,1
2002,VA_11,1
2002,VA_2,1
2002,VA_3,1
2002,VA_4,1
2002,VA_5,1
2002,VA_6,1
2002,VA_7,1
2002,VA_8,1
2002,VA_9,1
2002,WA_1,1
2002,WA_2,1
2002,WA_3,1
2002,WA_4,1
2002,WA_5,1
2002,WA_6,1
2002,WA_7,1
2002,WA_8,1
2002,WA_9,1
2002,WI_1,1
2002,WI_2,1
2002,WI_3,1
2002,WI_4,1
2002,WI_5,1
2002,WI_6,1
2002,WI_7,1
2002,WI_8,1
2002,WV_1,1
2002,WV_2,1
2002,WV_3,1
2004,AZ_1,1
2004,AZ_2,1
2004,AZ_3,1
2004,AZ_4,1
2004,AZ_5,1
2004,AZ_6,1
2004,AZ_7,1
2004,AZ_8,1
2004,ME_1,1
2004,ME_2,1
2004,PA_1,1
2004,PA_10,1
2004,PA_11,1
2004,PA_12,1
2004,PA_13,1
2004,PA_14,1
2004,PA_15,1
2004,PA_16,1
2004,PA_17,1
2004,PA_18,1
2004,PA_19,1
2004,PA_2,1
2004,PA_3,1
2004,PA_4,1
2004,PA_5,1
2004,PA_6,1
2004,PA_7,1
2004,PA_8,1
2004,PA_9,1
2004,TX_1,1
2004,TX_10,1
2004,TX_11,1
2004,TX_12,1
2004,TX_13,1
2004,TX_14,1
2004,TX_15,1
2004,TX_16,1
2004,TX_17,1
2004,TX_18,1
2004,TX_19,1
2004,TX_2,1
2004,TX_20,1
2004,TX_21,1
2004,TX_22,1
2004,TX_23,1
2004,TX_24,1
2004,TX_25,1
2004,TX_26,1
2004,TX_27,1
2004,TX_28,1
2004,TX_29,1
2004,TX_3,1
2004,TX_30,1
2004,TX_31,1
2004,TX_32,1
2004,TX_4,1
2004,TX_5,1
2004,TX_6,1
2004,TX_7,1
2004,TX_8,1
2004,TX_9,1
2006,GA_1,1
2006,GA_10,1
2006,GA_11,1
2006,GA_12,1
2006,GA_13,1
2006,GA_2,1
2006,GA_3,1
2006,GA_4,1
2006,GA_5,1
2006,GA_6,1
2006,GA_7,1
2006,GA_8,1
2006,GA_9,1
2006,TX_1,1
2006,TX_10,1
2006,TX_11,1
2006,TX_12,1
2006,TX_13,1
2006,TX_14,1
2006,TX_15,1
2006,TX_16,1
2006,TX_17,1
2006,TX_18,1
2006,TX_19,1
2006,TX_2,1
2006,TX_20,1
2006,TX_21,1
2006,TX_22,1
2006,TX_23,1
2006,TX_24,1
2006,TX_25,1
2006,TX_26,1
2006,TX_27,1
2006,TX_28,1
2006,TX_29,1
2006,TX_3,1
2006,TX_30,1
2006,TX_31,1
2006,TX_32,1
2006,TX_4,1
2006,TX_5,1
2006,TX_6,1
2006,TX_7,1
2006,TX_8,1
2006,TX_9,1
2012,AL_1,1
2012,AL_2,1
2012,AL_3,1
2012,AL_4,1
2012,AL_5,1
2012,AL_6,1
2012,AL_7,1
2012,AR_1,1
2012,AR_2,1
2012,AR_3,1
2012,AR_4,1
2012,AZ_1,1
2012,AZ_2,1
2012,AZ_3,1
2012,AZ_4,1
2012,AZ_5,1
2012,AZ_6,1
2012,AZ_7,1
2012,AZ_8,1
2012,AZ_9,1
2012,CA_1,1
2012,CA_10,1
2012,CA_11,1
2012,CA_12,1
2012,CA_13,1
2012,CA_14,1
2012,CA_15,1
2012,CA_16,1
2012,CA_17,1
2012,CA_18,1
2012,CA_19,1
2012,CA_2,1
2012,CA_20,1
2012,CA_21,1
2012,CA_22,1
2012,CA_23,1
2012,CA_24,1
2012,CA_25,1
2012,CA_26,1
2012,CA_27,1
2012,CA_28,1
2012,CA_29,1
2012,CA_3,1
2012,CA_30,1
2012,CA_31,1
2012,CA_32,1
2012,CA_33,1
2012,CA_34,1
2012,CA_35,1
2012,CA_36,1
2012,CA_37,1
2012,CA_38,1
2012,CA_39,1
2012,CA_4,1
2012,CA_40,1
2012,CA_41,1
2012,CA_42,1
2012,CA_43,1
2012,CA_44,1
2012,CA_45,1
2012,CA_46,1
2012,CA_47,1
2012,CA_48,1
2012,CA_49,1
2012,CA_5,1
2012,CA_50,1
2012,CA_51,1
2012,CA_52,1
2012,CA_53,1
2012,CA_6,1
2012,CA_7,1
2012,CA_8,1
2012,CA_9,1
2012,CO_1,1
2012,CO_2,1
2012,CO_3,1
2012,CO_4,1
2012,CO_5,1
2012,CO_6,1
2012,CO_7,1
2012,CT_1,1
2012,CT_2,1
2012,CT_3,1
2012,CT_4,1
2012,CT_5,1
2012,FL_1,1
2012,FL_10,1
2012,FL_11,1
2012,FL_12,1
2012,FL_13,1
2012,FL_14,1
2012,FL_15,1
2012,FL_16,1
2012,FL_17,1
2012,FL_18,1
2012,FL_19,1
2012,FL_2,1
2012,FL_20,1
2012,FL_21,1
2012,FL_22,1
2012,FL_23,1
2012,FL_24,1
2012,FL_25,1
2012,FL_26,1
2012,FL_27,1
2012,FL_3,1
2012,FL_4,1
2012,FL_5,1
2012,FL_6,1
2012,FL_7,1
2012,FL_8,1
2012,FL_9,1
2012,GA_1,1
2012,GA_10,1
2012,GA_11,1
2012,GA_12,1
2012,GA_13,1
2012,GA_14,1
2012,GA_2,1
2012,GA_3,1
2012,GA_4,1
2012,GA_5,1
2012,GA_6,1
2012,GA_7,1
2012,GA_8,1
2012,GA_9,1
2012,HI_1,1
2012,HI_2,1
2012,IA_1,1
2012,IA_2,1
2012,IA_3,1
2012,IA_4,1
2012,ID_1,1
2012,ID_2,1
2012,IL_1,1
2012,IL_10,1
2012,IL_11,1
2012,IL_12,1
2012,IL_13,1
2012,IL_14,1
2012,IL_15,1
2012,IL_16,1
2012,IL_17,1
2012,IL_18,1
2012,IL_2,1
2012,IL_3,1
2012,IL_4,1
2012,IL_5,1
2012,IL_6,1
2012,IL_7,1
2012,IL_8,1
2012,IL_9,1
2012,IN_1,1
2012,IN_2,1
2012,IN_3,1
2012,IN_4,1
2012,IN_5,1
2012,IN_6,1
2012,IN_7,1
2012,IN_8,1
2012,IN_9,1
2012,KS_1,1
2012,KS_2,1
2012,KS_3,1
2012,KS_4,1
2012,KY_1,1
2012,KY_2,1
2012,KY_3,1
2012,KY_4,1
2012,KY_5,1
2012,KY_6,1
2012,LA_1,1
2012,LA_2,1
2012,LA_3,1
2012,LA_4,1
2012,LA_5,1
2012,LA_6,1
2012,MA_1,1
2012,MA_2,1
2012,MA_3,1
2012,MA_4,1
2012,MA_5,1
2012,MA_6,1
2012,MA_7,1
2012,MA_8,1
2012,MA_9,1
2012,MD_1,1
2012,MD_2,1
2012,MD_3,1
2012,MD_4,1
2012,MD_5,1
2012,MD_6,1
2012,MD_7,1
2012,MD_8,1
2012,ME_1,1
2012,ME_2,1
2012,MI_1,1
2012,MI_10,1
2012,MI_11,1
2012,MI_12,1
2012,MI_13,1
2012,MI_14,1
2012,MI_2,1
2012,MI_3,1
2012,MI_4,1
2012,MI_5,1
2012,MI_6,1
2012,MI_7,1
2012,MI_8,1
2012,MI_9,1
2012,MN_1,1
2012,MN_2,1
2012,MN_3,1
2012,MN_4,1
2012,MN_5,1
2012,MN_6,1
2012,MN_7,1
2012,MN_8,1
2012,MO_1,1
2012,MO_2,1
2012,MO_3,1
2012,MO_4,1
2012,MO_5,1
2012,MO_6,1
2012,MO_7,1
2012,MO_8,1
2012,MS_1,1
2012,MS_2,1
2012,MS_3,1
2012,MS_4,1
2012,NC_1,1
2012,NC_10,1
2012,NC_11,1
2012,NC_12,1
2012,NC_13,1
2012,NC_2,1
2012,NC_3,1
2012,NC_4,1
2012,NC_5,1
2012,NC_6,1
2012,NC_7,1
2012,NC_8,1
2012,NC_9,1
2012,NE_1,1
2012,NE_2,1
2012,NE_3,1
2012,NH_1,1
2012,NH_2,1
2012,NJ_1,1
2012,NJ_10,1
2012,NJ_11,1
2012,NJ_12,1
2012,NJ_2,1
2012,NJ_3,1
2012,NJ_4,1
2012,NJ_5,1
2012,NJ_6,1
2012,NJ_7,1
2012,NJ_8,1
2012,NJ_9,1
2012,NM_1,1
2012,NM_2,1
2012,NM_3,1
2012,NV_1,1
2012,NV_2,1
2012,NV_3,1
2012,NV_4,1
2012,NY_1,1
2012,NY_10,1
2012,NY_11,1
2012,NY_12,1
2012,NY_13,1
2012,NY_14,1
2012,NY_15,1
2012,NY_16,1
2012,NY_17,1
2012,NY_18,1
2012,NY_19,1
2012,NY_2,1
2012,NY_20,1
2012,NY_21,1
2012,NY_22,1
2012,NY_23,1
2012,NY_24,1
2012,NY_25,1
2012,NY_26,1
2012,NY_27,1
2012,NY_3,1
2012,NY_4,1
2012,NY_5,1
2012,NY_6,1
2012,NY_7,1
2012,NY_8,1
2012,NY_9,1
2012,OH_1,1
2012,OH_10,1
2012,OH_11,1
2012,OH_12,1
2012,OH_13,1
2012,OH_14,1
2012,OH_15,1
2012,OH_16,1
2012,OH_2,1
2012,OH_3,1
2012,OH_4,1
2012,OH_5,1
2012,OH_6,1
2012,OH_7,1
2012,OH_8,1
2012,OH_9,1
2012,OK_1,1
2012,OK_2,1
2012,OK_3,1
2012,OK_4,1
2012,OK_5,1
2012,OR_1,1
2012,OR_2,1
2012,OR_3,1
2012,OR_4,1
2012,OR_5,1
2012,PA_1,1
2012,PA_10,1
2012,PA_11,1
2012,PA_12,1
2012,PA_13,1
2012,PA_14,1
2012,PA_15,1
2012,PA_16,1
2012,PA_17,1
2012,PA_18,1
2012,PA_2,1
2012,PA_3,1
2012,PA_4,1
2012,PA_5,1
2012,PA_6,1
2012,PA_7,1
2012,PA_8,1
2012,PA_9,1
2012,RI_1,1
2012,RI_2,1
2012,SC_1,1
2012,SC_2,1
2012,SC_3,1
2012,SC_4,1
2012,SC_5,1
2012,SC_6,1
2012,SC_7,1
2012,TN_1,1
2012,TN_2,1
2012,TN_3,1
2012,TN_4,1
2012,TN_5,1
2012,TN_6,1
2012,TN_7,1
2012,TN_8,1
2012,TN_9,1
2012,TX_1,1
2012,TX_10,1
2012,TX_11,1
2012,TX_12,1
2012,TX_13,1
2012,TX_14,1
2012,TX_15,1
2012,TX_16,1
2012,TX_17,1
2012,TX_18,1
2012,TX_19,1
2012,TX_2,1
2012,TX_20,1
2012,TX_21,1
2012,TX_22,1
2012,TX_23,1
2012,TX_24,1
2012,TX_25,1
2012,TX_26,1
2012,TX_27,1
2012,TX_28,1
2012,TX_29,1
2012,TX_3,1
2012,TX_30,1
2012,TX_31,1
2012,TX_32,1
2012,TX_33,1
2012,TX_34,1
2012,TX_35,1
2012,TX_36,1
2012,TX_4,1
2012,TX_5,1
2012,TX_6,1
2012,TX_7,1
2012,TX_8,1
2012,TX_9,1
2012,UT_1,1
2012,UT_2,1
2012,UT_3,1
2012,UT_4,1
2012,VA_1,1
2012,VA_10,1
2012,VA_11,1
2012,VA_2,1
2012,VA_3,1
2012,VA_4,1
2012,VA_5,1
2012,VA_6,1
2012,VA_7,1
2012,VA_8,1
2012,VA_9,1
2012,WA_1,1
2012,WA_10,1
2012,WA_2,1
2012,WA_3,1
2012,WA_4,1
2012,WA_5,1
2012,WA_6,1
2012,WA_7,1
2012,WA_8,1
2012,WA_9,1
2012,WI_1,1
2012,WI_2,1
2012,WI_3,1
2012,WI_4,1
2012,WI_5,1
2012,WI_6,1
2012,WI_7,1
2012,WI_8,1
2012,WV_1,1
2012,WV_2,1
2012,WV_3,1
2016,NC_1,1
2016,NC_10,1
2016,NC_11,1
2016,NC_12,1
2016,NC_13,1
2016,NC_2,1
2016,NC_3,1
2016,NC_4,1
2016,NC_5,1
2016,NC_6,1
2016,NC_7,1
2016,NC_8,1
2016,NC_9,1
2016,VA_1,1
2016,VA_10,1
2016,VA_11,1
2016,VA_2,1
2016,VA_3,1
2016,VA_4,1
2016,VA_5,1
2016,VA_6,1
2016,VA_7,1
2016,VA_8,1
2016,VA_9,1
2018,PA_1,1
2018,PA_10,1
2018,PA_11,1
2018,PA_12,1
2018,PA_13,1
2018,PA_14,1
2018,PA_15,1
2018,PA_16,1
2018,PA_17,1
2018,PA_18,1
2018,PA_2,1
2018,PA_3,1
2018,PA_4,1
2018,PA_5,1
2018,PA_6,1
2018,PA_7,1
2018,PA_8,1
2018,PA_9,1